Make,Model,Year,Transmission,FuelType,EngineCapacity,Mileage,Price
Toyota,Camry,2002,Automatic,Petrol,2000,91000,2485000
Toyota,Camry,2002,Automatic,Petrol,2000,91000,2490000
Toyota,Camry,2004,Automatic,Petrol,2400,84000,3250000
Toyota,Camry,2007,Automatic,Petrol,2400,128000,3450000
Toyota,Camry,2005,Automatic,Petrol,2400,80500,3550000
Toyota,Camry,2007,Automatic,Petrol,2300,120513,3670000
Toyota,Camry,2007,Automatic,Petrol,2300,120600,3670000
Toyota,Camry,2007,Automatic,Petrol,2400,185000,3750000
Toyota,Camry,2007,Automatic,Petrol,2400,104000,3750000
Toyota,Camry,2007,Automatic,Petrol,2400,92520,3750000
Toyota,Camry,2007,Automatic,Petrol,2400,93000,3750000
Toyota,Camry,2007,Automatic,Petrol,2500,92000,3850000
Toyota,Camry,2008,Automatic,Petrol,2400,122220,3950000
Toyota,Camry,2009,Automatic,Petrol,2400,85000,4200000
Toyota,Camry,2010,Automatic,Petrol,2400,40000,4350000
Toyota,Camry,2011,Automatic,Petrol,2300,77000,4665000
Toyota,Camry,2010,Automatic,Petrol,2400,51000,6000000
Toyota,Camry,2013,Automatic,Petrol,2400,95000,6450000
Toyota,Camry,1991,Automatic,Diesel,2000,201000,"
1325000"
Toyota,Camry,2012,Automatic,Petrol,2500,69000,"
8500000"
Toyota,Camry,2002,Automatic,Petrol,2400,126000,"
3950000"
Toyota,Camry,2013,Automatic,Petrol,2490,101800,"
9500000"
Toyota,Camry,2004,Automatic,Petrol,2400,250000,"
3250000"
Toyota,Carina,1989,Manual,Petrol,1500,12000,248000
Toyota,Carina,1983,Manual,Petrol,1500,160000,265000
Toyota,Carina,1989,Manual,Petrol,1500,12000,298000
Toyota,Carina,1983,Manual,Petrol,1500,250000,390000
Toyota,Carina,1985,Manual,Petrol,1400,100000,435000
Toyota,Carina,1986,Manual,Petrol,1587,250000,450000
Toyota,Carina,1985,Manual,Petrol,1400,100000,475000
Toyota,Carina,1987,Manual,Petrol,1450,230200,475000
Toyota,Carina,1983,Manual,Diesel,1500,100000,490000
Toyota,Carina,1986,Manual,Petrol,1500,237000,490000
Toyota,Carina,1983,Manual,Petrol,1500,150000,500000
Toyota,Carina,1983,Manual,Petrol,1500,251297,550000
Toyota,Carina,1985,Manual,Petrol,1450,256554,560000
Toyota,Carina,1988,Manual,Petrol,1480,230000,575000
Toyota,Carina,1984,Automatic,Petrol,1500,10000,600000
Toyota,Carina,1989,Manual,Diesel,1890,150000,650000
Toyota,Carina,1983,Manual,Petrol,1500,190000,650000
Toyota,Carina,1984,Manual,Petrol,1500,146000,750000
Toyota,Carina,1991,Manual,Petrol,1400,60000,775000
Toyota,Carina,1992,Manual,Petrol,1500,175000,775000
Toyota,Carina,1990,Manual,Petrol,1500,200000,775000
Toyota,Carina,1991,Manual,Petrol,1450,250000,775000
Toyota,Carina,1986,Manual,Petrol,1450,223000,790000
Toyota,Carina,1987,Manual,Petrol,1500,288890,805000
Toyota,Carina,1991,Manual,Petrol,1450,250000,825000
Toyota,Carina,1987,Manual,Petrol,1450,250000,825000
Toyota,Carina,1987,Manual,Petrol,1500,28970,830000
Toyota,Carina,1984,Manual,Petrol,1500,200000,840000
Toyota,Carina,1991,Manual,Petrol,1970,100000,850000
Toyota,Carina,1989,Manual,Petrol,3000,120000,890000
Toyota,Carina,1985,Automatic,Petrol,1600,270000,975000
Toyota,Carina,1989,Manual,Petrol,1490,300000,985000
Toyota,Carina,1987,Manual,Petrol,1500,72000,1000000
Toyota,Carina,1988,Manual,Petrol,1500,250000,1025000
Toyota,Carina,1991,Manual,Petrol,1500,142700,1050000
Toyota,Carina,1991,Manual,Petrol,1500,220000,1290000
Toyota,Carina,1994,Manual,Diesel,1950,272000,1390000
Toyota,Carina,1994,Automatic,Petrol,1500,200000,1395000
Toyota,Carina,1993,Automatic,Petrol,1500,125000,1475000
Toyota,Carina,1995,Automatic,Petrol,1500,150000,1475000
Toyota,Carina,1996,Manual,Diesel,1980,220000,1490000
Toyota,Carina,1994,Manual,Petrol,1500,277000,1550000
Toyota,Carina,1994,Manual,Petrol,1490,23684,1560000
Toyota,Carina,1996,Manual,Diesel,2000,200000,1575000
Toyota,Carina,1996,Automatic,Petrol,1490,200000,1625000
Toyota,Carina,1996,Automatic,Diesel,1600,225000,1750000
Toyota,Carina,1995,Automatic,Diesel,2000,175000,1775000
Toyota,Carina,1997,Manual,Diesel,1970,205300,1900000
Toyota,Carina,1997,Automatic,Diesel,2000,140000,1950000
Toyota,Carina,1997,Automatic,Petrol,1500,250000,1950000
Toyota,Carina,1997,Automatic,Petrol,1500,120000,1950000
Toyota,Carina,1997,Automatic,Petrol,1500,217700,1950000
Toyota,Carina,1996,Automatic,Diesel,1970,200000,1975000
Toyota,Carina,1997,Manual,Diesel,1900,160000,2000000
Toyota,Carina,1999,Automatic,Petrol,1500,240000,2095000
Toyota,Carina,1999,Manual,Diesel,2000,300000,2100000
Toyota,Carina,1998,Automatic,Petrol,1500,175000,2100000
Toyota,Carina,1999,Automatic,Petrol,1500,163000,2150000
Toyota,Carina,1997,Automatic,Diesel,2000,238000,2150000
Toyota,Carina,1997,Automatic,Petrol,1500,135000,2150000
Toyota,Carina,1997,Automatic,Petrol,1500,152000,2150000
Toyota,Carina,1997,Automatic,Diesel,1500,147000,2150000
Toyota,Carina,1996,Automatic,Petrol,1500,165000,2250000
Toyota,Carina,1997,Automatic,Diesel,2000,200000,2350000
Toyota,Carina,1999,Automatic,Petrol,1500,134000,2350000
Toyota,Carina,1998,Automatic,Diesel,2000,144000,2365000
Toyota,Carina,2000,Automatic,Petrol,1760,182000,2375000
Toyota,Carina,1997,Automatic,Diesel,2000,130000,2375000
Toyota,Carina,1999,Automatic,Petrol,1500,100000,2375000
Toyota,Carina,1999,Automatic,Petrol,1500,136000,2375000
Toyota,Carina,1999,Automatic,Petrol,1500,135000,2385000
Toyota,Carina,1999,Automatic,Petrol,1500,170000,2390000
Toyota,Carina,2000,Manual,Petrol,1500,83719,2400000
Toyota,Carina,2000,Automatic,Petrol,1800,190000,2450000
Toyota,Carina,2000,Automatic,Petrol,1760,161000,2475000
Toyota,Carina,1997,Automatic,Petrol,1500,190000,2475000
Toyota,Carina,1999,Automatic,Petrol,1600,135000,2500000
Toyota,Carina,2000,Automatic,Petrol,1500,180000,2550000
Toyota,Carina,1999,Automatic,Petrol,1800,270000,2550000
Toyota,Carina,2001,Automatic,Petrol,1990,176519,2590000
Toyota,Carina,2000,Automatic,Petrol,1600,180000,2590000
Toyota,Carina,1987,Manual,Diesel,1450,156324,"
980000"
Toyota,Carina,1984,Manual,Petrol,1490,75000,"
750000"
Toyota,Carina,1985,Manual,Petrol,1500,117000,"
680000"
Toyota,Carina,1998,Automatic,Diesel,1970,99291,"
2950000"
Toyota,Carina,1987,Manual,Petrol,1500,89134,"
670000"
Toyota,Carina,1984,Manual,Petrol,1480,75000,"
800000"
Toyota,Carina,1992,Automatic,Diesel,2000,216700,"
1325000"
Toyota,Carina,1987,Manual,Petrol,1450,214000,"
645000"
Toyota,Carina,1994,Manual,Petrol,1500,230000,"
2200000"
Toyota,Carina,1997,Automatic,Petrol,1500,86000,"
2975000"
Toyota,Carina,1983,Manual,Petrol,1450,165000,"
720000"
Toyota,Carina,1984,Manual,Petrol,1500,120000,"
450000"
Toyota,Carina,1984,Manual,Petrol,1450,180000,"
695000"
Toyota,Carina,1985,Manual,Petrol,1500,500000,"
390000"
Toyota,Carina,1987,Manual,Petrol,1450,88134,"
1200000"
Toyota,Carina,1998,Automatic,Petrol,1500,230000,"
2900000"
Toyota,Carina,1984,Manual,Petrol,1500,200000,"
750000"
Toyota,Carina,1987,Manual,Petrol,1450,100000,"
975000"
Toyota,Carina,1984,Manual,Petrol,1500,300000,"
650000"
Toyota,Carina,1987,Manual,Petrol,1500,230000,"
850000"
Toyota,Carina,1988,Manual,Petrol,1490,125000,"
785000"
Toyota,Carina,1984,Manual,Diesel,1500,300000,"
1200000"
Toyota,Carina,1987,Manual,Petrol,1500,231000,"
995000"
Toyota,Carina,1998,Automatic,Petrol,1490,180000,"
2800000"
Toyota,Carina,1986,Automatic,Petrol,1500,20000,"
865000"
Toyota,Carina,1987,Manual,Petrol,1400,256000,"
580000"
Toyota,Carina,1985,Manual,Petrol,1500,234500,"
865000"
Toyota,Carina,2000,Automatic,Petrol,1760,205000,"
3350000"
Toyota,CHR,2018,Automatic,Petrol,1300,20100,5990000
Toyota,CHR,2018,Automatic,Petrol,1200,20100,5990000
Toyota,CHR,2016,Automatic,Petrol,1500,30000,5995000
Toyota,CHR,2016,Automatic,Petrol,1500,30000,6085000
Toyota,CHR,2017,Automatic,Petrol,1200,25000,6090000
Toyota,CHR,2017,Automatic,Petrol,1500,18000,6150000
Toyota,CHR,2017,Automatic,Petrol,1200,41000,6175000
Toyota,CHR,2017,Automatic,Petrol,1200,22500,6350000
Toyota,CHR,2017,Automatic,Petrol,1200,34000,6375000
Toyota,CHR,2017,Automatic,Petrol,1190,19000,6400000
Toyota,CHR,2017,Automatic,Petrol,1190,49000,6400000
Toyota,CHR,2017,Automatic,Petrol,1190,41000,6450000
Toyota,CHR,2017,Automatic,Petrol,1200,20000,6480000
Toyota,CHR,2017,Automatic,Petrol,1190,19950,6490000
Toyota,CHR,2017,Automatic,Petrol,1200,2000,6525000
Toyota,CHR,2018,Automatic,Petrol,1200,26000,6525000
Toyota,CHR,2017,Automatic,Petrol,1200,24000,6525000
Toyota,CHR,2017,Automatic,Petrol,1190,19900,6575000
Toyota,CHR,2017,Automatic,Petrol,1200,36387,6590000
Toyota,CHR,2017,Automatic,Petrol,1200,23500,6600000
Toyota,CHR,2018,Automatic,Petrol,1200,19000,6625000
Toyota,CHR,2018,Automatic,Petrol,1200,12000,6650000
Toyota,CHR,2017,Automatic,Petrol,1800,43000,6650000
Toyota,CHR,2018,Automatic,Petrol,1200,30000,6650000
Toyota,CHR,2018,Automatic,Petrol,1200,31000,6650000
Toyota,CHR,2017,Automatic,Petrol,1200,21000,6675000
Toyota,CHR,2017,Automatic,Petrol,1200,30192,6700000
Toyota,CHR,2018,Automatic,Petrol,1190,3763,6750000
Toyota,CHR,2018,Automatic,Petrol,1200,65000,6750000
Toyota,CHR,2018,Automatic,Petrol,1200,26000,6800000
Toyota,CHR,2018,Automatic,Petrol,1200,40000,6800000
Toyota,CHR,2018,Automatic,Petrol,1200,10800,6850000
Toyota,CHR,2018,Automatic,Petrol,1200,33000,6850000
Toyota,CHR,2018,Automatic,Petrol,1190,11000,6850000
Toyota,CHR,2017,Automatic,Petrol,1200,30000,6850000
Toyota,CHR,2018,Automatic,Petrol,1200,31000,6870000
Toyota,CHR,2018,Automatic,Petrol,1200,17500,6875000
Toyota,CHR,2017,Automatic,Petrol,1190,36942,6890000
Toyota,CHR,2018,Automatic,Petrol,1200,28000,6900000
Toyota,CHR,2018,Automatic,Petrol,1200,110000,6950000
Toyota,CHR,2018,Automatic,Petrol,1200,6500,6950000
Toyota,CHR,2018,Automatic,Petrol,1200,9000,6950000
Toyota,CHR,2018,Automatic,Petrol,1200,8500,6950000
Toyota,CHR,2017,Automatic,Petrol,1800,38000,6950000
Toyota,CHR,2018,Automatic,Petrol,1200,1300,6975000
Toyota,CHR,2017,Automatic,Petrol,1800,35000,6975000
Toyota,CHR,2018,Automatic,Petrol,1200,27500,7000000
Toyota,CHR,2018,Automatic,Petrol,1200,40000,7000000
Toyota,CHR,2018,Automatic,Petrol,1190,14900,7000000
Toyota,CHR,2018,Automatic,Petrol,1200,9100,7000000
Toyota,CHR,2018,Automatic,Petrol,1200,13000,7000000
Toyota,CHR,2018,Automatic,Petrol,1197,14000,7150000
Toyota,CHR,2018,Automatic,Petrol,1190,2000,7150000
Toyota,CHR,2017,Automatic,Petrol,1800,19000,7200000
Toyota,CHR,2017,Automatic,Petrol,1800,41000,7250000
Toyota,CHR,2018,Automatic,Petrol,1200,18000,7290000
Toyota,CHR,2017,Automatic,Petrol,1800,21000,7300000
Toyota,CHR,2019,Automatic,Petrol,1200,6300,7300000
Toyota,CHR,2019,Automatic,Petrol,1200,5000,7325000
Toyota,CHR,2017,Automatic,Petrol,1800,35000,7350000
Toyota,CHR,2018,Automatic,Petrol,1200,8000,7400000
Toyota,CHR,2018,Automatic,Petrol,1200,9000,7450000
Toyota,CHR,2018,Automatic,Petrol,1200,17664,7475000
Toyota,CHR,2019,Automatic,Petrol,1200,11000,7475000
Toyota,CHR,2018,Automatic,Petrol,1200,8000,7480000
Toyota,CHR,2018,Automatic,Petrol,1200,9000,7500000
Toyota,CHR,2019,Automatic,Petrol,1200,3400,7550000
Toyota,CHR,2019,Automatic,Petrol,1200,4700,7550000
Toyota,CHR,2019,Automatic,Petrol,1200,14340,7600000
Toyota,CHR,2019,Automatic,Petrol,1200,14000,7750000
Toyota,CHR,2020,Automatic,Petrol,1200,3000,7800000
Toyota,CHR,2020,Automatic,Petrol,1200,2021,7875000
Toyota,CHR,2017,Automatic,Petrol,1800,10000,8700000
Toyota,CHR,2020,Automatic,Petrol,1200,25,8750000
Toyota,CHR,2018,Automatic,Petrol,1800,21000,9000000
Toyota,CHR,2017,Automatic,Petrol,1200,51000,"
9200000"
Toyota,CHR,2017,Automatic,Petrol,1200,32000,"
8975000"
Toyota,CHR,2018,Automatic,Petrol,1200,32000,"
9575000"
Toyota,CHR,2017,Automatic,Petrol,1200,51500,"
8750000"
Toyota,CHR,2018,Automatic,Petrol,1200,23900,"
9550000"
Toyota,CHR,2017,Automatic,Petrol,1899,65000,"
9500000"
Toyota,CHR,2018,Automatic,Petrol,1200,43000,"
9550000"
Toyota,CHR,2020,Automatic,Petrol,1190,5800,"
11500000"
Toyota,CHR,2018,Automatic,Petrol,1200,70000,"
9400000"
Toyota,CHR,2017,Automatic,Petrol,1300,46500,"
8860000"
Toyota,CHR,2018,Automatic,Petrol,1200,20000,"
9600000"
Toyota,CHR,2017,Automatic,Petrol,1200,6000,"
9100000"
Toyota,CHR,2018,Automatic,Petrol,1200,44000,"
9600000"
Toyota,CHR,2018,Automatic,Petrol,1200,40090,"
9500000"
Toyota,Corolla,1986,Manual,Petrol,1500,220000,200000
Toyota,Corolla,1989,Manual,Petrol,1500,10000,250000
Toyota,Corolla,1976,Manual,Petrol,1200,78525,265000
Toyota,Corolla,1972,Manual,Petrol,1160,150000,280000
Toyota,Corolla,1980,Manual,Petrol,1300,80000,290000
Toyota,Corolla,1978,Manual,Petrol,1200,10000,295000
Toyota,Corolla,1976,Manual,Petrol,1100,110000,310000
Toyota,Corolla,1978,Manual,Petrol,1166,160000,310000
Toyota,Corolla,1975,Manual,Petrol,1200,80000,330000
Toyota,Corolla,1977,Manual,Petrol,1350,99000,345000
Toyota,Corolla,1977,Manual,Petrol,1200,100000,350000
Toyota,Corolla,1976,Manual,Petrol,1200,190000,350000
Toyota,Corolla,1979,Manual,Petrol,1200,97000,360000
Toyota,Corolla,1972,Manual,Petrol,1200,123455,370000
Toyota,Corolla,1982,Manual,Petrol,1300,180000,375000
Toyota,Corolla,1976,Manual,Petrol,1200,47562,375000
Toyota,Corolla,1985,Manual,Petrol,1500,255000,390000
Toyota,Corolla,1984,Manual,Petrol,1200,180000,390000
Toyota,Corolla,1978,Manual,Petrol,800,130000,390000
Toyota,Corolla,1974,Manual,Petrol,140,120000,400000
Toyota,Corolla,1983,Manual,Petrol,1300,456835,400000
Toyota,Corolla,1983,Manual,Petrol,1290,244890,400000
Toyota,Corolla,1984,Manual,Petrol,1200,68000,400000
Toyota,Corolla,1977,Manual,Petrol,1200,12000,400000
Toyota,Corolla,1980,Manual,Petrol,1200,500000,410000
Toyota,Corolla,1985,Manual,Petrol,1300,230000,410000
Toyota,Corolla,1986,Manual,Petrol,1300,55000,425000
Toyota,Corolla,1987,Manual,Petrol,1300,130000,430000
Toyota,Corolla,1985,Manual,Petrol,1300,216548,435000
Toyota,Corolla,1988,Manual,Petrol,1300,150000,440000
Toyota,Corolla,1987,Manual,Petrol,1300,177287,450000
Toyota,Corolla,1977,Manual,Petrol,1200,0,450000
Toyota,Corolla,1986,Manual,Petrol,1300,15000,450000
Toyota,Corolla,1980,Manual,Petrol,1300,96422,450000
Toyota,Corolla,1985,Manual,Petrol,1500,50000,450000
Toyota,Corolla,1983,Manual,Petrol,1300,170000,450000
Toyota,Corolla,1986,Manual,Petrol,1300,52800,455000
Toyota,Corolla,1983,Manual,Petrol,1300,350000,460000
Toyota,Corolla,1988,Manual,Petrol,1500,150000,465000
Toyota,Corolla,1984,Manual,Petrol,1500,100000,475000
Toyota,Corolla,1985,Manual,Petrol,1,125000,475000
Toyota,Corolla,1986,Manual,Petrol,1300,100000,475000
Toyota,Corolla,1984,Manual,Petrol,1300,169857,475000
Toyota,Corolla,1985,Manual,Petrol,1500,95000,475000
Toyota,Corolla,1985,Manual,Petrol,1500,125000,475000
Toyota,Corolla,1986,Manual,Petrol,1300,175000,490000
Toyota,Corolla,1985,Manual,Petrol,1300,261105,495000
Toyota,Corolla,1988,Manual,Petrol,1300,266666,495000
Toyota,Corolla,1985,Manual,Petrol,1300,175000,500000
Toyota,Corolla,1984,Manual,Petrol,1300,110000,500000
Toyota,Corolla,1987,Manual,Petrol,1300,200000,500000
Toyota,Corolla,1976,Manual,Petrol,1200,150000,500000
Toyota,Corolla,1985,Manual,Petrol,1290,235700,500000
Toyota,Corolla,1989,Manual,Petrol,1300,50000,500000
Toyota,Corolla,1982,Manual,Petrol,1300,45700,520000
Toyota,Corolla,1983,Manual,Petrol,1600,200000,525000
Toyota,Corolla,1988,Manual,Petrol,1500,79992,535000
Toyota,Corolla,1986,Manual,Petrol,1300,220000,540000
Toyota,Corolla,1990,Manual,Petrol,1500,250000,550000
Toyota,Corolla,1986,Manual,Petrol,1500,192534,550000
Toyota,Corolla,1985,Manual,Petrol,1500,100000,550000
Toyota,Corolla,1986,Manual,Petrol,1290,221367,550000
Toyota,Corolla,1985,Manual,Petrol,1300,275000,550000
Toyota,Corolla,1986,Manual,Petrol,1300,50000,555000
Toyota,Corolla,1986,Manual,Petrol,1475,80000,560000
Toyota,Corolla,1985,Manual,Petrol,1300,135000,560000
Toyota,Corolla,1987,Manual,Petrol,1500,120000,560000
Toyota,Corolla,1984,Manual,Petrol,1300,272000,565000
Toyota,Corolla,1985,Manual,Petrol,1300,339700,575000
Toyota,Corolla,1984,Manual,Petrol,1300,180000,575000
Toyota,Corolla,1989,Manual,Petrol,1290,209443,575000
Toyota,Corolla,1984,Manual,Petrol,1300,188000,575000
Toyota,Corolla,1983,Manual,Petrol,1300,250000,575000
Toyota,Corolla,1983,Manual,Petrol,1400,150000,580000
Toyota,Corolla,1986,Manual,Petrol,1300,150000,585000
Toyota,Corolla,1986,Manual,Petrol,1300,100000,600000
Toyota,Corolla,1984,Manual,Petrol,1500,100000,600000
Toyota,Corolla,1979,Manual,Petrol,1300,12500,600000
Toyota,Corolla,1985,Manual,Diesel,1300,219000,600000
Toyota,Corolla,1978,Manual,Petrol,1200,12580,610000
Toyota,Corolla,1986,Manual,Petrol,1300,180000,625000
Toyota,Corolla,1987,Manual,Petrol,1300,190000,625000
Toyota,Corolla,1983,Manual,Petrol,1300,300000,625000
Toyota,Corolla,1985,Manual,Petrol,1300,350000,645000
Toyota,Corolla,1990,Manual,Petrol,1300,187000,650000
Toyota,Corolla,1989,Manual,Petrol,1500,12000,650000
Toyota,Corolla,1987,Manual,Petrol,1290,20000,650000
Toyota,Corolla,1984,Manual,Petrol,1300,149500,650000
Toyota,Corolla,1979,Manual,Petrol,1300,19500,650000
Toyota,Corolla,1986,Manual,Petrol,1500,150000,660000
Toyota,Corolla,1987,Manual,Petrol,1290,350000,670000
Toyota,Corolla,1983,Manual,Petrol,1300,200000,680000
Toyota,Corolla,1986,Manual,Petrol,1300,100000,680000
Toyota,Corolla,1986,Manual,Petrol,1300,264000,690000
Toyota,Corolla,1989,Manual,Petrol,1300,150000,690000
Toyota,Corolla,1987,Manual,Petrol,1300,100000,695000
Toyota,Corolla,1986,Manual,Petrol,1290,295022,700000
Toyota,Corolla,1987,Manual,Petrol,1500,160000,700000
Toyota,Corolla,1986,Manual,Petrol,1500,200000,710000
Toyota,Corolla,1986,Manual,Petrol,1500,115000,720000
Toyota,Corolla,1987,Manual,Petrol,1290,3215,725000
Toyota,Corolla,1973,Manual,Petrol,1300,100000,750000
Toyota,Corolla,1986,Manual,Petrol,1790,194700,750000
Toyota,Corolla,1992,Manual,Petrol,1500,175000,750000
Toyota,Corolla,1987,Manual,Petrol,1300,220000,775000
Toyota,Corolla,1990,Manual,Petrol,1300,66000,825000
Toyota,Corolla,1987,Manual,Petrol,1290,100000,825000
Toyota,Corolla,1987,Manual,Petrol,1300,165000,825000
Toyota,Corolla,1986,Manual,Petrol,1300,138147,830000
Toyota,Corolla,1988,Manual,Petrol,1450,251000,850000
Toyota,Corolla,1985,Manual,Petrol,1300,112200,850000
Toyota,Corolla,1984,Manual,Petrol,1200,20074,850000
Toyota,Corolla,1987,Manual,Petrol,1300,250000,850000
Toyota,Corolla,1988,Manual,Petrol,1500,165000,875000
Toyota,Corolla,1989,Manual,Petrol,1290,194723,875000
Toyota,Corolla,1988,Manual,Petrol,1300,66000,880000
Toyota,Corolla,1989,Manual,Petrol,1290,180000,880000
Toyota,Corolla,1987,Manual,Petrol,1290,180367,890000
Toyota,Corolla,1990,Manual,Petrol,1300,135000,890000
Toyota,Corolla,1990,Manual,Petrol,1300,200000,890000
Toyota,Corolla,1989,Manual,Diesel,1500,175865,895000
Toyota,Corolla,1990,Manual,Petrol,1300,200000,900000
Toyota,Corolla,1987,Manual,Petrol,1300,231492,930000
Toyota,Corolla,1989,Manual,Diesel,1500,189563,940000
Toyota,Corolla,1989,Manual,Petrol,1830,140000,945000
Toyota,Corolla,1989,Manual,Diesel,1500,189563,950000
Toyota,Corolla,1990,Manual,Petrol,1300,100000,950000
Toyota,Corolla,1989,Manual,Petrol,1290,189000,960000
Toyota,Corolla,1990,Manual,Petrol,1300,181000,960000
Toyota,Corolla,1991,Manual,Petrol,1300,200000,990000
Toyota,Corolla,1991,Automatic,Diesel,1974,100000,995000
Toyota,Corolla,1985,Manual,Petrol,1300,150000,995000
Toyota,Corolla,1989,Automatic,Petrol,1300,168000,1000000
Toyota,Corolla,1989,Manual,Petrol,1500,165000,1025000
Toyota,Corolla,1992,Manual,Diesel,2000,100000,1040000
Toyota,Corolla,1990,Manual,Petrol,1290,300000,1040000
Toyota,Corolla,1990,Manual,Petrol,1500,338283,1050000
Toyota,Corolla,1992,Manual,Diesel,2000,105000,1050000
Toyota,Corolla,1991,Manual,Petrol,1300,200000,1050000
Toyota,Corolla,1991,Manual,Petrol,1290,258000,1060000
Toyota,Corolla,1989,Manual,Diesel,1830,330000,1075000
Toyota,Corolla,1991,Manual,Petrol,1300,201356,1075000
Toyota,Corolla,1990,Manual,Petrol,1500,168000,1075000
Toyota,Corolla,1993,Manual,Petrol,1300,150000,1090000
Toyota,Corolla,1988,Manual,Petrol,1500,212000,1090000
Toyota,Corolla,1995,Manual,Petrol,1500,198000,1095000
Toyota,Corolla,1990,Manual,Petrol,1500,30000,1100000
Toyota,Corolla,1993,Manual,Petrol,1300,220762,1125000
Toyota,Corolla,1991,Manual,Petrol,1450,155675,1140000
Toyota,Corolla,1990,Manual,Petrol,1300,200000,1150000
Toyota,Corolla,1997,Manual,Petrol,1500,225000,1160000
Toyota,Corolla,1991,Manual,Petrol,1300,224000,1175000
Toyota,Corolla,1998,Manual,Petrol,1450,290000,1190000
Toyota,Corolla,1991,Manual,Petrol,1500,167500,1190000
Toyota,Corolla,1994,Automatic,Diesel,1900,168000,1225000
Toyota,Corolla,1997,Automatic,Diesel,1970,300000,1250000
Toyota,Corolla,1991,Manual,Petrol,1330,200000,1250000
Toyota,Corolla,1992,Manual,Petrol,1493,256786,1250000
Toyota,Corolla,1994,Manual,Petrol,1490,245000,1250000
Toyota,Corolla,1989,Manual,Petrol,1500,180000,1250000
Toyota,Corolla,1993,Manual,Petrol,1300,160000,1265000
Toyota,Corolla,1993,Manual,Petrol,1500,225000,1270000
Toyota,Corolla,1991,Manual,Diesel,1800,435000,1275000
Toyota,Corolla,1994,Automatic,Diesel,1900,168000,1275000
Toyota,Corolla,1992,Manual,Petrol,1300,160000,1275000
Toyota,Corolla,1996,Manual,Diesel,2000,190000,1275000
Toyota,Corolla,1992,Manual,Petrol,1300,100000,1280000
Toyota,Corolla,1996,Manual,Petrol,1500,240000,1290000
Toyota,Corolla,1997,Automatic,Petrol,1450,141901,1290000
Toyota,Corolla,1992,Manual,Petrol,1500,150000,1290000
Toyota,Corolla,1992,Manual,Petrol,1500,177000,1300000
Toyota,Corolla,1990,Manual,Petrol,1500,265000,1325000
Toyota,Corolla,1998,Automatic,Diesel,1500,65888,1350000
Toyota,Corolla,1997,Automatic,Diesel,1970,273526,1350000
Toyota,Corolla,1994,Manual,Petrol,1500,130000,1350000
Toyota,Corolla,1992,Manual,Petrol,1300,119000,1365000
Toyota,Corolla,1994,Automatic,Diesel,1300,65000,1375000
Toyota,Corolla,1996,Manual,Diesel,2000,190000,1375000
Toyota,Corolla,1994,Manual,Petrol,1331,219350,1380000
Toyota,Corolla,1996,Automatic,Petrol,1330,270000,1385000
Toyota,Corolla,1994,Automatic,Petrol,1490,163000,1385000
Toyota,Corolla,1995,Manual,Petrol,1300,190000,1390000
Toyota,Corolla,1996,Automatic,Petrol,1970,162000,1390000
Toyota,Corolla,1997,Automatic,Petrol,3000,130000,1390000
Toyota,Corolla,1994,Manual,Petrol,1300,173000,1395000
Toyota,Corolla,1993,Manual,Petrol,1300,180000,1400000
Toyota,Corolla,1996,Manual,Petrol,1300,200000,1425000
Toyota,Corolla,1997,Automatic,Diesel,1970,244000,1425000
Toyota,Corolla,1993,Manual,Petrol,1290,170000,1430000
Toyota,Corolla,1992,Manual,Diesel,1800,240000,1430000
Toyota,Corolla,1992,Manual,Diesel,1992,136000,1435000
Toyota,Corolla,1996,Manual,Diesel,2000,190000,1450000
Toyota,Corolla,1997,Automatic,Diesel,1970,244000,1475000
Toyota,Corolla,1992,Manual,Petrol,1500,92000,1475000
Toyota,Corolla,2001,Automatic,Petrol,1300,198000,1475000
Toyota,Corolla,1997,Automatic,Diesel,2000,175000,1475000
Toyota,Corolla,1994,Manual,Petrol,1331,219000,1475000
Toyota,Corolla,1994,Manual,Diesel,2000,310000,1475000
Toyota,Corolla,1992,Manual,Petrol,1330,197500,1480000
Toyota,Corolla,1992,Automatic,Petrol,2000,200000,1485000
Toyota,Corolla,1991,Manual,Petrol,1498,180000,1485000
Toyota,Corolla,1997,Automatic,Petrol,1330,216000,1490000
Toyota,Corolla,1996,Manual,Petrol,1490,120000,1490000
Toyota,Corolla,1996,Automatic,Diesel,1970,145201,1490000
Toyota,Corolla,1992,Manual,Petrol,1500,147000,1490000
Toyota,Corolla,1991,Manual,Petrol,1500,40000,1490000
Toyota,Corolla,1998,Automatic,Petrol,1333,50000,1500000
Toyota,Corolla,1992,Manual,Petrol,1500,249000,1500000
Toyota,Corolla,1996,Automatic,Diesel,1970,257361,1525000
Toyota,Corolla,1991,Automatic,Petrol,1500,214000,1525000
Toyota,Corolla,1997,Automatic,Petrol,1300,138000,1550000
Toyota,Corolla,1997,Automatic,Diesel,2000,270000,1550000
Toyota,Corolla,1999,Automatic,Petrol,1500,162000,1550000
Toyota,Corolla,2000,Manual,Diesel,1930,156800,1550000
Toyota,Corolla,1997,Automatic,Diesel,2000,264349,1550000
Toyota,Corolla,2001,Manual,Petrol,1600,112000,1550000
Toyota,Corolla,2000,Automatic,Petrol,1500,150000,1550000
